PRICECHANGE,value,total_points,transfers_balance ,selected,transfers_in,transfers_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,opponent_team
0,50,2,32459,75363,36773,4314,90,0,0,0,1,0,0,0,0,0,0,0,22,622,1,0,62,0,0,0,28,4,0,1,0,20,18,0,0,0,0,1,0,0,0,24,11
0,50,2,28504,120161,38325,9821,90,0,0,0,1,0,0,0,0,0,0,0,20,338,1,110,45,0,0,0,17,0,0,0,0,56,52,0,0,0,0,0,1,0,1,33,3
0,45,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
0,45,0,192,1105,25,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16
0,45,0,121,1038,27,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11
0,45,0,105,981,38,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
0,45,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
0,45,0,29,320,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16
0,45,0,34,305,8,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11
0,45,0,19,294,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
0,45,2,0,32036,0,0,90,0,0,0,1,0,0,0,0,0,0,0,14,148,18,0,17,0,0,0,3,7,0,1,0,48,43,0,0,0,0,1,0,1,1,4,8
0,45,7,1210,41091,2563,1353,90,0,0,1,0,0,0,0,0,0,0,1,28,180,111,20,31,0,0,0,7,6,1,1,0,35,30,0,0,0,0,2,0,0,0,15,16
0,45,2,8621,55492,12215,3594,90,0,0,0,1,0,0,0,0,0,0,0,14,194,19,0,21,0,0,0,9,3,0,0,0,37,31,0,0,0,0,3,0,0,2,24,11
0,45,2,8409,67378,14602,6193,90,0,0,0,1,0,0,0,0,0,0,0,21,246,241,10,50,0,0,0,6,7,2,3,0,73,64,0,0,0,0,2,1,0,1,33,3
0,45,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
0,45,0,80,434,12,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16
-1,44,1,15,577,46,61,8,0,0,0,1,0,0,0,0,0,0,0,3,22,0,0,2,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,24,11
0,44,0,179,1017,281,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
0,40,0,0,5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
0,40,0,352,6062,193,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16
0,40,0,326,6019,252,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11
0,40,0,263,5995,405,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
0,55,10,0,15838,0,0,90,1,0,0,1,0,0,0,0,0,0,3,40,466,377,360,120,0,0,0,2,7,2,4,1,33,28,0,0,0,0,4,2,0,2,4,8
0,55,3,51165,102800,56799,5634,90,0,0,1,0,0,0,0,0,0,0,0,15,136,595,200,93,0,0,0,3,5,4,2,0,39,34,0,0,0,0,3,0,1,0,15,16
1,56,1,45972,163510,61301,15329,47,0,0,0,0,0,0,0,0,0,0,0,1,0,48,110,11,0,0,0,2,1,0,0,0,15,13,0,0,0,0,0,1,2,0,24,11
0,56,9,1917,165883,33270,35187,90,1,0,0,1,0,0,0,0,0,0,2,33,466,345,260,107,0,0,0,3,8,2,0,0,57,48,0,0,0,0,0,0,1,1,33,3
0,50,1,0,2798,0,0,90,0,0,0,1,0,0,0,1,0,0,0,21,178,21,0,20,0,0,0,8,11,0,3,0,50,47,0,0,0,0,1,0,1,1,4,8
0,50,3,158,2909,134,292,90,0,0,1,0,0,0,0,0,0,0,0,15,174,44,80,30,0,0,0,9,1,0,1,0,38,31,0,0,0,0,1,0,1,1,15,16
0,50,2,135,2946,251,386,90,0,0,0,1,0,0,0,0,0,0,0,13,82,66,0,15,0,0,0,4,3,0,0,0,46,39,0,0,0,0,0,0,0,0,24,11
0,50,2,235,2817,236,471,82,0,0,0,1,0,0,0,0,0,0,0,16,122,28,0,15,0,0,0,5,7,0,0,0,59,54,0,0,0,0,1,0,0,1,33,3
0,50,2,0,4169,0,0,90,0,0,0,1,0,0,0,0,0,0,0,13,254,0,0,25,0,0,0,6,2,0,1,0,60,47,0,0,0,0,0,0,0,0,4,8
0,50,3,127,4861,257,384,90,0,0,1,0,0,0,0,0,0,0,0,19,356,1,170,53,0,0,0,15,7,0,1,0,59,48,0,0,0,0,1,0,2,1,15,16
0,50,2,94,5428,592,498,90,0,0,0,1,0,0,0,0,0,0,0,14,222,0,0,22,0,0,0,8,2,0,0,0,44,38,0,0,0,0,0,0,0,0,24,11
0,50,2,43,5714,624,667,90,0,0,0,1,0,0,0,0,0,0,0,15,272,14,0,29,0,0,0,8,5,0,0,0,90,79,0,0,0,0,0,0,0,0,33,3
0,50,2,0,14379,0,0,90,0,0,0,1,0,0,0,0,0,0,0,14,92,114,40,25,0,0,0,5,12,1,1,0,61,38,0,0,0,0,0,0,1,0,4,8
0,50,3,114,17748,1486,1600,90,0,0,1,0,0,0,0,0,0,0,0,25,150,18,0,17,0,0,0,7,8,0,6,0,46,37,0,0,0,0,1,0,1,0,15,16
0,50,2,285,19921,1985,2270,90,0,0,0,1,0,0,0,0,0,0,0,22,208,3,0,21,0,0,0,10,12,0,3,0,43,28,0,0,0,0,0,0,0,1,24,11
0,50,2,1795,19485,1490,3285,90,0,0,0,1,0,0,0,0,0,0,0,16,164,124,10,30,0,2,0,6,8,0,0,0,75,67,0,0,0,0,0,1,0,0,33,3
0,55,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
0,55,0,271,459,12,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16
0,55,0,131,336,8,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11
0,55,0,58,287,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
0,50,2,0,8637,0,0,90,0,0,0,1,0,0,0,0,0,0,0,9,6,31,10,5,0,0,0,1,3,0,2,0,31,26,1,0,0,0,0,1,2,0,4,8
0,50,3,109,10222,482,591,90,0,0,1,0,0,0,0,0,0,0,0,21,162,403,80,65,0,0,1,7,12,3,2,0,43,34,0,0,0,0,1,0,2,0,15,16
0,50,1,225,11339,1100,875,90,0,0,0,1,0,0,0,1,0,0,0,11,110,20,100,23,0,0,0,8,6,0,1,0,47,38,0,0,0,0,0,2,2,0,24,11
0,50,5,481,11377,752,1233,90,0,1,0,1,0,0,0,0,0,0,0,17,38,55,10,10,0,0,0,2,1,0,0,0,68,56,0,0,0,0,1,1,1,0,33,3
0,45,2,0,7403,0,0,90,0,0,0,1,0,0,0,0,0,0,0,10,28,53,10,9,0,0,0,0,5,0,1,0,44,35,0,0,0,0,0,1,0,0,4,8
0,45,3,161,8730,706,545,90,0,0,1,0,0,0,0,0,0,0,0,18,138,88,0,23,0,0,0,11,4,0,1,0,40,37,0,0,0,1,1,0,0,0,15,16
0,45,1,442,9746,1283,841,90,0,0,0,1,0,0,0,1,0,0,0,19,208,278,10,50,0,1,0,9,8,2,2,0,39,36,0,0,0,0,0,1,2,0,24,11
0,45,2,94,10029,1264,1358,72,0,0,0,1,0,0,0,0,0,0,0,13,60,175,80,32,0,1,1,1,3,1,0,0,52,46,0,0,0,0,2,1,0,0,33,3
0,45,0,0,7271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
0,45,11,604,7060,125,729,18,1,1,0,0,0,0,0,0,0,0,2,37,544,109,430,108,0,0,1,1,0,1,0,1,6,5,0,0,0,0,0,0,0,0,15,16
0,45,1,39811,55756,46496,6685,43,0,0,0,1,0,0,0,0,0,0,0,8,110,99,20,23,0,1,0,2,2,0,1,0,12,10,0,0,0,0,1,0,0,2,24,11
0,45,1,14311,75530,29486,15175,8,0,0,0,0,0,0,0,0,0,0,0,4,12,7,20,4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,33,3
0,60,5,0,26039,0,0,90,0,1,0,1,0,0,0,0,0,0,0,10,144,122,300,57,0,0,0,0,1,1,0,0,15,10,0,0,0,0,2,2,1,0,4,8
0,60,6,7923,43161,10761,2838,90,1,0,1,0,0,0,0,0,0,0,0,21,332,34,520,89,0,0,0,0,1,0,0,0,23,16,0,1,0,0,2,0,2,0,15,16
0,60,2,19243,70016,26888,7645,82,0,0,1,0,0,0,0,0,0,0,0,1,34,51,340,43,0,0,0,0,3,0,0,0,13,10,0,0,0,0,4,0,2,0,24,11
0,60,2,18349,94193,30793,12444,90,0,0,0,1,0,0,0,0,0,0,0,5,42,136,130,31,0,0,0,0,0,1,1,0,12,10,0,0,0,0,2,1,0,0,33,3
0,45,8,0,38151,0,0,90,1,0,0,1,0,0,0,0,0,0,2,29,452,168,450,107,0,0,0,3,6,1,0,0,28,20,0,0,0,1,6,0,1,3,4,8
0,45,2,71828,160010,82044,10216,72,0,0,1,0,0,0,0,0,0,0,0,2,16,50,140,21,0,0,0,1,4,0,1,0,28,19,0,0,0,0,5,2,0,1,15,16
1,46,2,26721,203328,57922,31201,90,0,0,0,1,0,0,0,0,0,0,0,9,40,268,40,35,0,0,0,0,4,2,2,0,34,25,0,0,0,0,5,0,1,0,24,11
0,46,2,31743,245792,67934,36191,69,0,0,1,0,0,0,0,0,0,0,0,0,0,14,90,9,0,0,0,3,6,0,0,0,17,14,0,1,0,0,2,2,1,0,33,3
0,50,2,0,448030,0,0,90,0,0,0,2,0,0,0,0,0,3,0,14,246,0,0,25,0,0,0,1,8,0,0,0,28,16,0,0,0,0,0,0,0,0,4,7
0,50,8,23030,463473,6371,29401,90,0,0,1,0,0,0,0,0,0,4,1,30,264,0,0,26,0,0,0,4,8,0,0,0,32,15,0,0,0,0,0,0,0,0,13,1
0,50,1,19773,513460,38840,19067,56,0,0,0,0,0,0,0,0,0,2,0,10,168,0,0,17,0,0,0,1,3,0,1,0,25,9,0,0,0,0,0,0,0,0,25,16
0,50,2,65429,453922,3820,69249,90,0,0,0,4,0,0,0,0,0,7,0,22,436,0,0,44,0,0,0,1,11,0,1,0,19,14,0,0,1,0,0,0,0,0,34,9
0,45,0,0,9175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
0,45,0,756,9810,87,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,45,1,513,9931,150,663,34,0,0,0,1,0,0,0,0,0,0,0,4,6,0,0,1,0,0,0,0,5,0,0,0,9,3,0,0,0,0,0,0,0,0,25,16
0,45,0,61,10643,574,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
0,50,1,0,862987,0,0,90,0,0,0,2,0,0,0,0,0,0,0,8,46,104,40,19,0,0,0,2,5,1,0,0,43,25,0,0,0,0,0,0,1,0,4,7
0,50,6,63425,842202,5361,68786,90,0,0,1,0,0,0,0,0,0,0,0,24,202,3,20,23,0,0,0,9,4,0,1,0,19,14,0,0,0,0,0,0,1,0,13,1
0,50,8,15271,854393,25357,40628,90,1,0,0,1,0,0,0,0,0,0,0,26,512,6,240,76,0,0,0,11,2,0,0,1,30,22,0,0,0,0,0,1,1,0,25,16
0,50,0,29394,923615,72810,43416,90,0,0,0,4,0,0,0,0,0,0,0,16,232,2,0,23,0,0,0,5,6,0,4,0,27,19,0,0,0,0,2,0,0,0,34,9
0,55,0,0,418306,0,0,90,0,0,0,2,0,0,0,1,0,0,0,17,254,138,170,56,0,0,0,5,15,1,3,0,62,51,0,1,0,0,0,0,1,0,4,7
0,55,6,44530,385345,1121,45651,90,0,0,1,0,0,0,0,0,0,0,0,27,132,48,0,18,0,1,0,4,3,0,3,0,19,15,0,0,0,0,1,0,0,0,13,1
0,55,2,19768,372724,4831,24599,90,0,0,0,1,0,0,0,0,0,0,0,14,142,24,40,21,0,0,0,10,4,0,2,0,43,32,0,0,0,0,2,0,3,1,25,16
-1,54,0,34857,340826,1513,36370,90,0,0,0,4,0,0,0,0,0,0,0,13,112,66,0,18,0,0,0,5,10,0,1,0,46,29,0,0,0,0,0,0,1,1,34,9
0,50,0,0,18404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
0,50,0,2472,17638,197,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
-1,49,0,5353,12499,56,5409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
0,49,0,2441,10115,25,2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
0,40,0,0,41008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
0,40,0,1774,43180,951,2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,40,0,1834,43082,1331,3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
0,40,0,1414,43023,2294,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
0,45,0,0,7335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
0,45,0,733,7514,63,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
-1,44,0,1384,6385,87,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
0,44,0,1430,4997,28,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
0,50,0,0,96498,0,0,82,0,0,0,2,0,0,0,1,0,0,0,7,36,7,0,4,0,0,0,3,3,0,0,0,35,29,0,0,0,0,0,0,3,1,4,7
0,50,6,9215,90476,498,9713,90,0,0,1,0,0,0,0,0,0,0,0,27,284,18,0,30,0,0,0,15,8,0,1,0,39,22,0,0,0,0,1,0,1,0,13,1
0,50,1,884,92635,4398,5282,90,0,0,0,1,0,0,0,1,0,0,0,9,188,21,20,23,0,0,0,10,2,0,1,0,28,18,0,0,0,0,1,0,1,1,25,16
0,50,0,7680,86285,1279,8959,33,0,0,0,2,0,0,0,0,0,0,0,6,58,14,0,7,0,0,0,2,2,0,1,0,17,10,0,0,0,0,0,0,0,0,34,9
0,50,0,0,31577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
0,50,6,763,40249,1591,2354,90,0,0,1,0,0,0,0,0,0,0,0,24,156,3,20,18,0,0,0,8,3,0,1,0,13,7,0,0,0,0,0,0,1,0,13,1
0,50,4,7441,56163,9938,2497,90,0,1,0,1,0,0,0,1,0,0,0,15,224,103,100,43,0,0,0,4,4,1,0,0,29,24,0,0,0,0,0,0,1,0,25,16
0,50,1,3076,66459,7173,4097,90,0,0,0,4,0,0,0,1,0,0,0,4,50,1,140,19,0,0,0,5,3,0,1,0,19,12,0,0,0,0,0,2,2,0,34,9
0,40,0,0,10022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
0,40,0,458,11264,303,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,40,0,388,11671,426,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
0,40,0,1508,10488,269,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
0,45,1,0,18211,0,0,90,0,0,0,2,0,0,0,0,0,0,0,11,130,7,0,14,0,0,0,6,5,0,0,0,46,37,0,0,0,1,1,0,1,0,4,7
0,45,0,420,24480,1377,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,45,0,2757,23104,528,3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
-1,44,0,2732,20987,331,3063,57,0,0,0,2,0,0,0,0,0,0,0,12,152,289,0,44,0,2,0,0,5,2,2,0,16,10,0,0,0,0,0,0,0,0,34,9
0,95,8,0,929324,0,0,90,1,0,0,2,0,0,0,0,0,0,1,23,380,183,580,114,0,0,0,0,6,1,1,0,48,35,0,0,0,0,7,2,1,2,4,7
0,95,3,27507,997893,21273,48780,90,0,0,1,0,0,0,0,0,0,0,0,10,180,305,260,75,0,0,0,6,8,2,0,0,41,32,0,0,0,0,5,1,2,3,13,1
0,95,0,47998,982582,32969,80967,90,0,0,0,1,0,0,1,0,0,0,0,6,114,301,240,66,0,1,1,4,6,2,0,0,39,33,0,1,0,0,4,2,0,1,25,16
-1,94,2,173399,821222,6878,180277,90,0,0,0,4,0,0,0,0,0,0,0,9,78,409,200,69,0,0,1,2,3,3,0,0,28,21,0,0,0,0,5,0,1,1,34,9
0,55,0,0,73665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
-1,54,3,13319,61495,199,13518,86,0,0,1,0,0,0,0,0,0,0,0,10,76,118,0,19,0,0,0,2,4,1,1,0,31,20,0,0,0,0,2,0,0,1,13,1
0,54,3,4510,57696,1811,6321,74,0,0,1,0,0,0,0,0,0,0,0,11,160,440,100,70,0,3,0,1,6,3,0,0,20,14,0,0,0,0,3,0,0,1,25,16
0,54,2,6433,51814,905,7338,64,0,0,0,3,0,0,0,0,0,0,0,13,66,122,0,19,0,0,0,0,6,1,2,0,19,10,0,0,0,0,1,0,0,1,34,9
0,50,2,0,10741,0,0,67,0,0,0,2,0,0,0,0,0,0,0,13,54,45,0,10,0,0,0,2,6,0,1,0,36,28,0,0,0,0,0,0,1,1,4,7
0,50,1,527,13871,686,1213,38,0,0,0,0,0,0,0,0,0,0,0,5,56,23,100,18,0,0,0,2,2,0,1,0,20,17,0,0,0,0,0,0,0,0,13,1
0,50,0,972,13967,696,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
-1,49,0,1818,12796,336,2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
0,55,2,0,340174,0,0,90,0,0,0,2,0,0,0,0,0,0,0,8,74,196,120,39,0,0,0,1,8,1,0,0,76,66,0,0,0,0,3,2,1,1,4,7
0,55,3,26572,338113,4183,30755,90,0,0,1,0,0,0,0,0,0,0,0,25,202,164,320,69,0,0,0,4,14,1,6,0,73,59,0,0,0,0,2,0,2,0,13,1
0,55,7,13041,338978,13300,26341,90,0,1,0,1,0,0,0,0,0,0,2,29,330,278,110,72,0,0,1,6,11,2,1,0,64,54,0,0,0,0,0,1,1,0,25,16
0,55,2,1668,355589,24961,23293,90,0,0,0,4,0,0,0,0,0,0,0,11,136,41,260,44,0,0,0,3,12,0,1,0,55,38,0,0,0,0,2,0,1,1,34,9
0,45,0,0,6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
0,45,0,776,6661,153,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
-1,44,0,1075,11098,2297,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
0,44,0,2143,10087,1157,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
0,50,5,0,19681,0,0,67,0,1,0,2,0,0,0,0,0,0,0,16,16,29,170,22,0,0,0,0,5,0,2,0,20,15,0,0,0,0,2,1,1,0,4,7
0,50,0,9289,41927,12199,2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,50,0,1019,44176,6401,7420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
0,50,0,9194,35464,696,9890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
0,45,1,0,2315,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,80,105,0,19,0,0,0,1,5,1,1,0,14,14,0,0,0,0,1,0,0,0,4,7
0,45,0,95,2959,159,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,45,2,133,3114,182,315,90,0,0,0,1,0,0,0,0,0,0,0,17,114,257,0,37,0,0,0,6,14,2,2,0,52,46,0,0,0,0,2,0,4,0,25,16
0,45,1,131,3535,527,396,90,0,0,0,4,0,0,0,1,0,0,0,4,18,118,40,18,0,0,0,1,4,1,0,0,34,27,0,0,0,0,0,1,2,0,34,9
0,45,0,0,36855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
0,45,0,3733,35177,594,4327,52,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,4,0,0,0,0,13,13,0,0,0,0,0,0,3,0,13,1
0,45,0,7240,28382,488,7728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
-1,44,0,5531,22981,616,6147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9
0,100,2,0,864018,0,0,90,0,0,0,2,0,0,0,0,0,0,0,1,32,225,320,58,0,0,0,0,1,2,1,0,10,7,0,2,0,0,1,1,1,0,4,7
0,100,2,101593,812594,7182,108775,90,0,0,1,0,0,0,0,0,0,0,0,3,30,203,320,55,0,1,0,1,4,1,0,0,22,16,0,0,0,0,6,1,0,1,13,1
-1,99,8,186413,642576,8175,194588,90,1,0,0,1,0,0,0,0,0,0,2,29,364,50,380,79,0,0,0,1,1,0,2,0,16,11,0,0,0,0,4,1,2,2,25,16
0,99,6,6664,673387,58078,51414,90,1,0,0,4,0,0,0,0,0,0,0,27,418,73,610,110,0,0,0,0,2,0,1,0,16,11,0,1,0,0,2,0,1,1,34,9
0,60,1,0,9918,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,4,7
0,60,1,1386,9602,242,1628,24,0,0,0,0,0,0,0,0,0,0,0,5,24,13,20,6,0,0,0,0,5,0,1,0,16,13,0,0,0,0,1,0,0,0,13,1
-1,59,1,1422,8691,410,1832,11,0,0,0,1,0,0,0,0,0,0,0,2,14,16,20,5,0,0,0,1,0,0,0,0,11,10,0,0,0,0,1,0,0,0,25,16
0,59,1,1045,7968,305,1350,26,0,0,0,1,0,0,0,0,0,0,0,1,0,46,40,8,0,0,0,0,1,0,0,0,17,14,0,0,0,0,2,0,0,0,34,9
0,60,1,0,73110,0,0,23,0,0,0,0,0,0,0,0,0,0,0,4,20,28,180,23,0,0,0,0,4,0,0,0,6,3,0,0,0,0,0,1,1,2,4,7
0,60,2,12325,67907,1762,14087,66,0,0,1,0,0,0,0,0,0,0,0,9,26,128,20,17,0,0,0,1,1,1,2,0,20,14,0,0,0,0,1,0,1,0,13,1
-1,59,2,8172,64239,4465,12637,79,0,0,1,0,0,0,0,0,0,0,0,2,94,98,440,63,0,0,0,1,1,0,1,0,32,22,0,1,0,0,3,0,1,2,25,16
0,59,1,5794,62065,3740,9534,45,0,0,0,2,0,0,0,0,0,0,0,0,0,29,10,1,0,0,0,0,2,0,0,0,14,9,0,0,0,0,1,1,0,0,34,9
0,75,2,0,401655,0,0,90,0,0,0,2,0,0,0,0,0,0,0,9,50,464,80,59,0,0,2,1,3,4,0,0,24,19,0,0,0,0,5,2,4,3,4,7
0,75,1,36538,405598,12811,49349,4,0,0,0,0,0,0,0,0,0,0,0,2,2,3,40,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,13,1
